RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5542,15566740,Nazarova,620.3984556280927,Spain,Male,51.0,3,88998.54937978336,1,0,1,148324.23211063189,0
5543,15664897,Bryant,706.4789750629202,France,Female,35.0,2,180018.20572749714,1,1,1,62227.360592118755,1
5544,15585777,Pai,706.0475906440806,France,Male,,3,122321.84963235099,1,1,1,153549.91455212203,0
5545,15650864,Power,499.6951804502031,France,Male,42.0,6,-545.2800969754717,2,1,0,38278.24566360293,0
5546,15806709,Hao,575.5766045501186,Germany,Male,33.0,6,93026.83994918512,1,0,0,96448.21090756253,0
5547,15633818,McMillan,826.7174707036359,France,Male,32.0,9,-3763.3307232266693,2,1,0,129037.41391360079,0
5548,15713845,Merrett,697.3795615629695,France,Male,38.0,7,140491.41692206083,1,1,0,179159.68787797008,1
5549,15639662,Phillips,700.1608619026103,France,Male,38.0,2,-18423.935770354554,2,1,0,2887.3872156885323,0
5550,15567013,De Luca,805.5611377797393,Spain,Male,33.0,3,-3829.1122500120287,2,1,0,29848.4803612008,0
5551,15777784,Tu,713.5447096647999,France,Female,44.0,6,170848.6057932769,1,0,1,198027.07130038732,0
5552,15800251,Elder,591.1324406844535,Germany,Female,,10,69537.12093679557,2,1,0,94400.97347279309,0
5553,15651315,Dilke,623.5474173141833,France,Male,41.0,3,2136.2889085373254,2,1,0,133824.7616090779,0
5554,15651450,Panicucci,678.7735427976061,Germany,Male,31.0,3,116439.40140930355,2,1,1,112850.79948539776,0
5555,15784218,Mason,618.7285292162776,Spain,Male,38.0,0,-4842.709093887488,2,1,1,37061.3761993649,0
5556,15572398,Townsend,584.9814421777755,Spain,Female,39.0,6,-3242.4928825982274,2,1,1,161191.75311544095,0
5557,15707962,Gunson,607.5115274534007,France,Male,40.0,6,112511.66696416584,2,1,0,46847.72923300338,0
5558,15705663,Milano,720.9772828375073,Germany,Female,39.0,5,156121.60665972414,2,1,1,189679.19729108387,0
5559,15645355,Macleod,676.4156718829204,Germany,Male,34.0,3,131682.18694076003,1,1,1,22976.809808253045,1
5560,15729557,Olisaemeka,865.5023024317818,Germany,Male,,5,134673.62836539012,1,1,0,192302.76381486116,1
5561,15631436,Gleeson,543.0894102865188,France,Male,35.0,4,-6968.111080654475,1,1,0,156866.39123847082,0
5562,15583073,Martin,770.4747841346029,Spain,Female,56.0,2,2619.590190956842,1,1,1,23483.144276473784,1
5563,15614361,Liao,607.5097908982284,Spain,Male,42.0,9,134382.76843193048,1,1,1,32498.765397113817,0
5564,15724684,Sung,624.9396168020942,Spain,Male,46.0,5,99408.92115139085,1,1,0,53317.51041589655,0
5565,15700083,Lai,609.62983124524,Spain,Male,39.0,2,138176.82552499505,2,1,0,10282.78158398396,0
5566,15636541,Cartwright,696.8014735267323,Germany,Male,35.0,5,132823.11172601816,1,0,1,28328.896772968972,0
5567,15796015,Wu,654.7542085231573,Germany,Male,42.0,3,119043.49785476552,1,0,1,10270.424688940946,0
5568,15787222,Ch'in,689.8323715024278,Germany,Male,28.0,1,70542.7594779253,2,1,1,126800.11176618194,0
5569,15594270,Biryukov,698.4623686858729,France,Male,38.0,7,210281.4212291578,2,1,1,11436.235978113442,0
5570,15701524,Ting,689.0357548297718,France,Male,36.0,0,-7581.237856931686,2,1,0,49789.8590243901,0
5571,15645847,P'eng,568.944277786662,Germany,Male,35.0,2,104099.61600424288,3,1,0,106812.13739337919,1
5572,15708867,Niu,673.3381919596834,Spain,Female,38.0,3,130604.03556387928,3,1,0,-1738.860324682012,1
5573,15613140,Mellor,558.1187208659155,France,Male,34.0,6,-3877.413211873285,1,1,1,63423.476226517494,0
5574,15628893,Power,673.5093169849949,France,Male,29.0,8,4191.802625900825,1,1,0,71815.67325119715,0
5575,15764073,Arcuri,483.40148850435514,Spain,Female,36.0,9,-6302.9239256112,2,1,1,18253.564837074635,0
5576,15782879,Lang,616.8532282173203,France,Male,40.0,2,8950.887427851087,2,1,1,186702.20501922106,0
5577,15635964,Eve,552.6371390334446,Germany,Male,,4,118663.37938995223,1,1,0,104390.57764173172,1
5578,15726087,Ch'in,595.8675890384832,France,Female,62.0,5,9625.531577717098,1,1,1,99649.61410659563,0
5579,15726313,Napolitani,660.0364590914503,Spain,Female,50.0,5,3292.3832644016816,2,1,0,109139.94637356975,0
5580,15578073,Barker,686.3136447294326,Spain,Male,22.0,8,-12383.031342578804,2,0,0,144459.45495466905,0
5581,15786249,Whitfield,654.0053684862194,Spain,Male,,2,-8030.65109020196,2,1,0,196114.30044272868,0
5582,15812850,Stradford,514.4611311050448,Spain,Male,67.0,5,5549.224619112415,2,1,1,86007.23906813175,0
5583,15596972,Brownlow,566.8708301824106,France,Male,38.0,3,-3662.6639138606874,1,0,0,143065.93155464323,0
5584,15620579,Dunn,702.8225575386546,Spain,Female,31.0,8,14561.28669887885,2,0,1,131811.32512249873,0
5585,15768270,DeRose,602.350196459729,Spain,Female,31.0,9,1425.6593426864097,2,1,0,109842.17616905374,0
5586,15656597,Wang,417.52070539064425,Germany,Male,38.0,2,141278.74359865984,2,1,1,71511.89470716038,0
5587,15699446,Hobbs,803.1131946595603,Germany,Female,25.0,2,153080.41445519932,2,1,1,37160.65894199325,0
5588,15615004,Anderson,675.2171958772506,France,Female,37.0,1,-1969.939555404988,2,1,1,129669.2725326516,0
5589,15704771,Ugochukwu,616.722909480846,France,Female,35.0,6,146727.64416119514,2,1,1,75732.3966166472,0
5590,15588372,Kirsova,745.8064795963978,Germany,Female,37.0,9,118992.98763804503,1,0,0,139060.87181293638,1
5591,15681439,Tsou,763.9364550930545,Germany,Male,25.0,10,69982.51740640725,2,1,0,15382.423351634556,0
5592,15607509,Ozerova,533.9209658720554,France,Male,38.0,5,2604.637727705507,2,1,0,47738.674376347066,0
5593,15670343,Li,560.9227577261809,Spain,Male,19.0,6,-1139.765428592062,2,0,0,72295.43222400865,0
5594,15597968,Fyans,624.6530710295499,Spain,Male,50.0,7,8433.700137650794,1,1,0,181551.20927739324,1
5595,15658432,Freeman,710.4986509060648,France,Male,40.0,6,5228.298981570096,1,1,1,47505.25540399478,0
5596,15616431,Chiu,573.1445605223792,France,Male,33.0,4,2586.6925101172515,1,0,1,131687.6517316545,0
5597,15796957,Iadanza,605.188770612845,Spain,Male,35.0,9,-10048.406216087267,3,0,1,70906.02948738166,1
5598,15815552,Ferguson,664.4665645656171,France,Female,42.0,6,105945.02091696158,1,1,1,65590.22627074379,0
5599,15631871,Kelly,618.2678878393338,Germany,Female,57.0,7,123085.47353439943,1,1,1,106585.92145574617,0
5600,15635870,She,588.1798800334859,Germany,Female,50.0,5,110092.27627329768,1,0,1,188408.05203418166,1
5601,15596713,Christie,782.2359512245437,France,Male,37.0,7,158092.258835059,2,1,1,65652.16353931227,0
5602,15684211,Creel,701.9282629318843,Spain,Female,44.0,9,139792.860633573,1,1,0,155439.88626286254,0
5603,15760521,Thompson,791.7224966489073,France,Female,50.0,1,110068.33999199841,1,1,1,188280.53398580765,0
5604,15608408,Lazareva,617.4063240357657,Spain,Male,,1,5603.278336247396,2,1,0,156028.32342789054,0
5605,15804721,Boni,610.37519920255,France,Male,49.0,0,193038.04696402908,1,0,0,93917.51577514959,0
5606,15730272,Evseev,623.4116707547473,France,Male,58.0,5,149903.84834203642,1,1,1,87960.57651009517,0
5607,15741988,Marino,466.5809655781543,Germany,Female,52.0,8,124468.26030128481,1,1,0,14911.778931053159,1
5608,15771728,Mackenzie,633.428405135737,Germany,Male,41.0,7,108258.32554765762,3,1,0,24410.780475540545,0
5609,15605113,Sutherland,535.9733832067834,France,Female,27.0,1,129823.64410282136,1,1,1,143671.24351771444,0
5610,15661945,Nicolay,623.7539314624785,Spain,Female,40.0,4,-4630.656070151072,3,1,0,30914.44976864749,0
5611,15783816,Lori,746.1906293917827,France,Female,28.0,5,10835.457326483673,2,0,0,10205.114504018296,0
5612,15721207,Piazza,660.3302360065527,Germany,Male,42.0,6,106041.83413086054,1,1,0,93018.16674491255,0
5613,15764072,Somerville,779.7721213841764,France,Female,31.0,1,99562.17600565172,1,1,1,39434.93825132115,0
5614,15689412,Christie,605.8631667539948,France,Female,,7,129424.69952899724,1,1,0,17694.846074387737,0
5615,15798385,Grave,501.78021659608544,Spain,Female,46.0,3,-907.1403703680944,2,1,1,60039.54333849652,0
5616,15775339,Lori,468.929008078882,France,Female,29.0,8,93820.2968001911,1,1,0,9818.016293071592,0
5617,15585256,Iloerika,801.6323015505429,Spain,Male,26.0,2,-7057.813973766027,2,1,1,24930.55356232957,0
5618,15797329,Muir,619.479750083663,France,Male,43.0,4,130381.46973480388,1,1,0,132153.41992790462,1
5619,15780220,Pauley,663.8073238879076,France,Male,38.0,10,12430.37961746763,1,1,1,138174.51667807228,0
5620,15648951,Kao,781.9218954605062,Spain,Male,41.0,7,8394.05032902973,2,1,1,199668.08488818535,0
5621,15752409,Grant,546.5922988112641,France,Male,31.0,6,4602.707021331033,2,0,0,125604.21380515644,0
5622,15807524,Chukwuma,533.4120213898557,France,Female,44.0,4,5455.211305460349,2,0,0,132973.91772836188,0
5623,15766649,Vincent,651.2006434169987,France,Male,38.0,10,96975.10023367712,1,0,0,142946.85247054766,0
5624,15696812,Lazareva,595.5330208160112,Spain,Male,,6,5130.050569680946,2,1,1,122148.08225911268,0
5625,15581295,Ch'ien,651.318152622654,Spain,Female,45.0,1,-2873.3764635311554,1,1,0,146483.92118616562,0
5626,15663234,Bishop,506.0494923250875,France,Female,60.0,7,148291.131721471,1,1,1,128518.14749322904,0
5627,15741417,Chibuzo,630.5562214714826,Spain,Female,,7,119901.28721438842,2,1,1,3403.950406713698,0
5628,15695174,Chang,673.0495631390561,France,Male,29.0,4,130128.38856844416,1,1,1,147144.91483504314,0
5629,15665168,Calabrese,664.782121275995,Germany,Female,,3,108791.07876024405,2,1,1,165534.68101588768,0
5630,15601503,Tokaryev,585.3362808657089,Spain,Male,28.0,4,-13625.867225934026,2,0,0,10543.838627901636,0
5631,15706131,Logan,606.1901978733567,Spain,Female,37.0,9,91137.73825012197,2,1,0,7074.822732070003,0
5632,15782758,Ozerova,649.2964887698201,France,Male,40.0,5,140481.84194557508,1,1,1,195613.8549139666,0
5633,15591091,Goering,647.0280609590347,France,Male,,5,78020.903525033,1,1,0,157063.21308858434,1
5634,15715877,Lo,826.9690362796289,France,Male,28.0,2,-1106.8367525637532,2,1,0,50329.868097561,0
5635,15756918,Simmons,738.3480280516283,France,Female,38.0,2,-1264.981017978469,2,0,0,850.6327840135309,0
5636,15746662,Maduabuchim,582.1406471922157,Spain,Female,27.0,1,117668.56148341848,1,0,1,48982.10409779332,0
5637,15626679,Linger,625.6942584246203,France,Male,,3,-9432.132034509881,2,0,1,54153.67406138263,0
5638,15793343,Yeh,528.8417660914358,France,Female,29.0,8,9187.409071269205,2,1,1,187487.9669069098,0
5639,15576774,Stevenson,722.2048198470495,France,Female,38.0,7,6677.041921092535,2,0,0,50531.97918344106,0
5640,15801316,Ifeatu,527.6321494833619,France,Male,61.0,8,59641.94682528103,1,1,1,18609.950952340376,0
5641,15800514,Kenechukwu,492.7281242399164,Germany,Female,,2,104305.95541391573,2,0,0,166142.17574154068,1
5642,15662232,Learmonth,663.8090742942106,Germany,Male,42.0,2,70007.29713291358,2,1,0,9150.704973661906,0
5643,15737778,Dickson,725.3393941971451,Spain,Female,41.0,4,4054.5721748608344,1,1,0,130725.74109013766,0
5644,15782096,Volkova,643.1837898832805,Spain,Female,36.0,6,9754.007821908792,1,1,1,12210.683198484969,1
5645,15783522,Mitchell,753.210122391683,Spain,Female,37.0,8,98674.72690072178,1,1,1,126894.87031777737,0
5646,15785373,Wong,682.1410493902667,Spain,Female,42.0,5,199454.16148554184,1,1,0,92153.17525578645,1
5647,15756272,James,513.8486241644089,Germany,Female,35.0,9,116897.2467340955,1,1,0,41026.727376674804,1
5648,15615245,Shao,691.3636485905465,France,Male,,5,122226.42172300928,1,1,1,42236.39203436106,0
5649,15600174,Walton,553.9559283691574,France,Male,35.0,7,162150.76164834286,1,0,1,92505.77989982074,0
5650,15752956,Stanley,647.7728004535788,Spain,Male,29.0,6,-387.43674493158835,2,1,1,88814.23486337703,0
5651,15644882,Watson,612.4777513208028,Germany,Female,36.0,10,67809.9968786363,1,1,0,133321.72394803358,0
5652,15766272,Folliero,522.6597483762503,Germany,Female,61.0,0,123387.00358981104,1,1,1,107588.94506447173,0
5653,15800620,Fitzgerald,688.3814838974774,France,Female,29.0,9,2039.7318971857221,2,0,0,201112.13523387426,0
5654,15569764,Garner,709.5647956653768,Germany,Female,41.0,2,139344.05489930467,1,1,0,157970.41251685182,0
5655,15747458,Folliero,659.4831518700978,Spain,Female,43.0,3,115803.04243997773,2,1,1,95403.53954506105,0
5656,15573171,Liao,678.8840069023158,Spain,Male,63.0,1,158346.593457711,1,1,1,124690.39647725131,1
5657,15736769,Lucchesi,683.2054917367202,France,Female,27.0,9,3969.5675151008177,2,1,0,153212.85932031696,0
5658,15763381,Chan,495.11277088976874,France,Male,,0,85877.92334201623,1,0,1,33274.20479741704,0
5659,15814430,Ma,774.5693471090763,Spain,Male,41.0,9,17579.87958404638,1,1,0,31641.561572314284,1
5660,15638607,Nwabugwu,532.569755860389,France,Female,52.0,2,-651.7628322591531,1,1,0,138508.26842687733,1
5661,15737133,P'eng,704.9044327932236,Spain,Male,68.0,4,116493.18189554806,1,1,1,27741.402533067198,0
5662,15613945,Andrews,453.55174030312094,France,Female,26.0,5,-4620.157919934095,2,1,0,110955.87598726648,0
5663,15659937,Otutodilinna,703.1472536284714,France,Female,40.0,7,7592.458408310515,2,0,1,121039.9842670036,0
5664,15765287,Grant,820.4290612600241,France,Female,38.0,2,8097.675468380308,2,1,0,11219.032588843695,0
5665,15661723,Abramovich,657.2473315809007,Spain,Male,71.0,4,143529.70835771,1,0,1,97107.1231672996,1
5666,15766064,Komarova,530.2749227014376,France,Male,,9,116576.31667606505,2,1,0,106784.84298450244,0
5667,15649616,Otutodilichukwu,649.8784646638251,Spain,Male,,7,129734.67321047025,1,1,1,139165.57158942113,1
5668,15719017,Donaldson,686.331786795193,France,Female,34.0,8,-8494.626271267703,2,1,1,14803.875418986658,0
5669,15720919,Duggan,632.3947453903131,France,Male,42.0,7,2154.660297236667,1,0,1,108302.52891184608,1
5670,15706706,Chinwendu,674.6777149100114,Germany,Male,33.0,7,132211.62660337996,2,0,1,169992.06604067516,0
5671,15709653,Hamilton,546.9483025283971,France,Male,32.0,8,-10291.398315516066,2,1,0,68729.20990313285,0
5672,15805104,Smith,743.9201277347267,France,Female,73.0,6,12222.009483712041,2,0,1,106836.47739696056,0
5673,15622442,Mazzi,606.1777147955072,France,Male,29.0,5,14620.12707407798,2,1,0,195542.93169171305,0
5674,15572801,Krischock,695.486611820061,Spain,Male,34.0,5,134887.931421236,2,0,0,36756.16587772881,0
5675,15767598,Kent,513.6206300339497,Spain,Male,,8,974.8661772738305,2,0,0,195158.35617224826,0
5676,15757897,Binder,766.4021293373819,France,Female,26.0,3,94735.52767018805,1,1,1,2846.7729582951865,0
5677,15568104,Zubarev,752.5924454526385,France,Female,26.0,6,6554.620214241324,2,0,1,29842.61251743162,0
5678,15763414,Degtyarev,681.9029524090483,Germany,Male,32.0,9,117586.44977749743,1,1,0,78804.4752531225,0
5679,15732265,Obialo,637.1947795025358,France,Male,33.0,9,1989.2152258274214,2,1,0,66601.37656620267,0
5680,15621974,Davydova,768.027322084231,Germany,Female,33.0,4,115884.32757967719,2,1,0,85983.81741959124,0
5681,15803947,Teng,737.9763125922409,Germany,Female,30.0,6,161505.50895028794,1,0,0,76191.45998581072,1
5682,15720706,Hsing,522.1635635950772,Spain,Female,39.0,2,78422.16945141545,1,1,1,125125.20418139153,0
5683,15759290,Coleman,599.8614527810971,Spain,Male,29.0,9,2755.069973139779,2,1,0,14448.014435273555,0
5684,15651664,Wilder,615.9565063956936,France,Female,61.0,1,100095.35372634766,1,1,0,70371.30491964528,1
5685,15795132,Molineux,723.7160764027903,France,Female,25.0,3,86756.71106359255,1,0,0,29088.598671090072,0
5686,15811565,Cocci,675.119244134205,Spain,Female,47.0,3,62960.68591863181,1,0,1,26727.277064232243,1
5687,15713774,Chikwendu,669.102915767498,Spain,Female,46.0,6,2292.753421248062,1,0,0,158212.04661902902,1
5688,15691840,Fraser,495.04654953141926,Germany,Female,37.0,6,165539.75366058308,2,0,1,127534.08095007269,0
5689,15682021,Lai,445.63726390049374,Germany,Male,23.0,6,113365.50364629077,2,1,0,131534.26941406445,0
5690,15612931,Korovin,718.6348173102492,Spain,Female,50.0,4,137899.32947680636,1,1,1,125152.43772654419,0
5691,15676707,Sidorov,578.3674313193533,Spain,Female,39.0,4,3567.192594429205,2,1,0,93611.52979218235,0
5692,15601383,Ibrahimova,709.0706654884193,Spain,Male,44.0,5,119427.13577583898,1,1,0,82162.6709593704,0
5693,15662662,Duigan,579.6329533425153,France,Female,30.0,6,-2507.307358330375,2,1,0,67937.33979297234,0
5694,15752694,Taylor,632.0568486261948,France,Female,32.0,4,82054.8741150653,1,0,1,26740.414280654793,0
5695,15590683,Donaldson,694.2205761838159,France,Female,31.0,6,168121.19215894336,1,0,1,42469.89986261157,0
5696,15773591,Jobson,797.4792102415347,France,Male,46.0,7,122499.67530581121,2,1,1,95870.5070472306,0
5697,15723620,Lu,609.0020001978137,France,Male,41.0,7,1801.694515767891,2,0,1,11215.983243437837,0
5698,15671779,Nebechi,552.0966445936531,France,Male,39.0,5,-3764.0948132494914,2,0,0,169466.0898318332,0
5699,15672966,Cross,679.9006458487274,Spain,Female,64.0,9,6695.38676011258,2,1,1,103917.87525788469,0
5700,15624667,Wallace,696.2558148316657,France,Male,35.0,6,140962.234043111,1,1,1,88801.43372103249,0
5701,15812888,Perreault,446.490117428296,France,Male,41.0,3,-14585.782911600327,4,1,1,198621.41125046602,1
5702,15724154,Manna,620.6568238572629,Germany,Female,49.0,4,121164.99973699398,1,1,0,129121.3997167931,1
5703,15749540,Hsiung,586.1674058163578,France,Male,36.0,7,7532.741801768376,2,1,0,97913.10165815377,0
5704,15621063,Gibbons,503.9228213752609,France,Female,42.0,8,68154.3085028847,1,1,0,48803.667186419705,0
5705,15661626,Algeranoff,725.1358814631392,Germany,Female,45.0,6,99850.31906557674,1,1,0,81653.60306089261,1
5706,15698703,Doherty,586.2841512219,Germany,Male,40.0,5,175666.71917662176,2,1,1,132759.2550100977,0
5707,15801431,Rowe,701.4745246170473,Spain,Female,48.0,9,101750.3111443414,1,1,1,48923.22527563115,0
5708,15649451,Yates,751.9759556064353,France,Male,25.0,9,-3836.2837602696177,2,0,1,91184.2913428087,0
5709,15626156,Galloway,639.5308831193313,France,Female,60.0,3,-6708.269144375816,2,1,1,82278.99081771211,0
5710,15606158,Genovese,681.9746996271049,France,Female,39.0,9,-8012.275738985303,1,1,0,3593.7032093378157,0
5711,15589496,Arrington,779.7403296078478,France,Male,34.0,5,134328.7355249572,2,0,0,59567.93109861243,0
5712,15730345,Miah,596.2771285604961,France,Female,35.0,2,102364.576487272,1,1,1,150193.79761292823,0
5713,15572038,Chijindum,677.1347484294092,Germany,Male,35.0,9,110993.59712853213,1,1,0,185395.92297043395,1
5714,15643439,Ferguson,544.9609643301853,France,Male,47.0,10,9946.053000656768,2,0,1,28430.621611881474,0
5715,15604158,Smith,561.8915997096844,France,Female,39.0,10,4125.120041793891,2,1,1,20776.71745788641,0
5716,15657396,Marshall,797.4848879069682,France,Male,31.0,9,2857.6298538566957,2,0,1,142966.3896055252,0
5717,15709478,P'an,620.0099144755607,Germany,Male,37.0,1,130190.49512607988,2,0,1,161654.9071004127,0
5718,15628824,Burton,659.764834195578,France,Female,37.0,5,156950.512581684,1,0,1,187998.565048256,0
5719,15814519,Kamdibe,659.1188290329169,France,Female,37.0,7,1082.1119165825135,2,1,0,193653.31596010545,0
5720,15636520,Milani,653.9011109197872,France,Male,27.0,1,116699.48367858585,1,0,0,10596.250801088137,0
5721,15794414,Forbes,498.32253074041625,Spain,Male,46.0,6,97217.15334548091,1,1,1,50097.72423045249,0
5722,15643671,Chiekwugo,730.4431019561639,Germany,Male,49.0,5,99264.31579777098,2,1,0,150156.29836913274,1
5723,15700650,Cousens,665.6586508919941,France,Male,34.0,3,576.2005558849377,2,0,0,56931.63341335916,0
5724,15680224,Ross,674.9232340501362,France,Female,26.0,6,-8395.595385161529,2,1,1,34284.31493498429,0
5725,15784286,Wood,632.0407732310005,Spain,Male,40.0,5,105837.11301036294,1,1,1,103830.79717549511,0
5726,15693996,Hawks,482.70387728222715,France,Female,33.0,1,111768.79759439453,1,0,0,143012.5101401884,0
5727,15764343,T'ien,643.834384475435,Spain,Female,46.0,8,151866.71051656757,1,1,0,26593.640365034917,0
